operator,stake_real_money,anomaly_type,anomaly_score,predicted_stake,deviation_pct,stake_z_score
OP_0023,701290.0,regression_deviation,-0.9607743751767888,17878364.03271317,0.9607743751767888,
OP_0024,3119902.07,isolation_forest,-0.5759365278709488,11863975.678214284,0.7370272702320986,-1.8415140080134436
OP_0024,2541221.76,isolation_forest,-0.5879009643824767,11863975.678214284,0.7858035258225939,-1.9633848824792623
OP_0024,20091007.25,isolation_forest,-0.5726305359917552,11863975.678214284,0.693446429335905,1.7326242392996312
OP_0024,8583202.05,isolation_forest,-0.573152046086405,11863975.678214284,0.2765323966601465,-0.6909354683156088
OP_0024,18023111.68,isolation_forest,-0.6249519626982557,11863975.678214284,0.5191460408247198,1.2971225692671866
OP_0024,11853578.65,isolation_forest,-0.621704517424274,11863975.678214284,0.000876352792375937,-0.0021896285365584573
OP_0024,11368122.44,isolation_forest,-0.5808169202366917,11863975.678214284,0.04179486300910202,-0.1044273784741056
OP_0024,29756613.39,isolation_forest,-0.6778056281603148,11863975.678214284,1.5081485496166194,3.768214274364048
OP_0024,26900344.26,isolation_forest,-0.6463633878489198,11863975.678214284,1.267397117932134,3.1666800410965923
OP_0024,15136465.72,isolation_forest,-0.5859233222722589,11863975.678214284,0.2758341832911005,0.6891909335451714
OP_0024,13162373.83,isolation_forest,-0.5879789652488795,11863975.678214284,0.10944039224304494,0.27344444839142384
OP_0024,16634621.39,isolation_forest,-0.5997876112185876,11863975.678214284,0.402111892436362,1.0047045918357473
OP_0024,19965948.54,isolation_forest,-0.6518953471352803,11863975.678214284,0.6829053836197,1.7062867018305106
OP_0024,14182875.82,isolation_forest,-0.5726293461190283,11863975.678214284,0.1954572568826058,0.48836358036501437
OP_0024,18023111.68,isolation_forest,-0.6342981893029177,11863975.678214284,0.5191460408247198,1.2971225692671866
OP_0024,28716493.37,isolation_forest,-0.5908797137740464,11863975.678214284,1.4204781052216626,3.549163558111398
OP_0001,7081448.0,isolation_forest,-0.5544795635877016,1386788.0418410043,4.10636650039119,3.149450525840423
OP_0001,6900489.0,isolation_forest,-0.5731252881090833,1386788.0418410043,3.9758786431698576,3.049370552340161
OP_0001,7718226.0,isolation_forest,-0.5846979983327555,1386788.0418410043,4.5655412125949795,3.5016227049834887
OP_0001,4773970.0,isolation_forest,-0.5438102746310742,1386788.0418410043,2.442465507318917,1.8732921855951838
OP_0001,6313141.0,isolation_forest,-0.5495756042634857,1386788.0418410043,3.5523474456984134,2.7245357981945695
OP_0001,7791139.0,isolation_forest,-0.6380346748774741,1386788.0418410043,4.618118100915423,3.541947480804667
OP_0001,5536029.0,isolation_forest,-0.5467443987618305,1386788.0418410043,2.9919791871371704,2.294751436174798
OP_0001,6843520.0,isolation_forest,-0.579033635410721,1386788.0418410043,3.9347988254319057,3.017863658456262
OP_0001,1280467.0,isolation_forest,-0.5754078739877012,1386788.0418410043,0.07666711756459897,-0.05880120386368176
OP_0001,6154577.0,isolation_forest,-0.5860360701838835,1386788.0418410043,3.4380084153520736,2.636841453519281
OP_0001,7689651.0,isolation_forest,-0.6594880656141413,1386788.0418410043,4.544936045015033,3.4858192067171965
OP_0001,6061271.0,isolation_forest,-0.5431638175089261,1386788.0418410043,3.3707263237960103,2.5852382615950575
OP_0001,7040425.0,isolation_forest,-0.6039932574518879,1386788.0418410043,4.0767851954171865,3.1267626200004193
OP_0001,6248938.0,isolation_forest,-0.5417182232187728,1386788.0418410043,3.506051257627186,2.689028116683082
OP_0001,12497876.0,isolation_forest,-0.7706771528566296,1386788.0418410043,8.012102515254373,6.145023946925193
OP_0001,5250915.0,isolation_forest,-0.7954021590544168,1386788.0418410043,2.78638612504132,2.1370681954155444
OP_0001,4200727.0,isolation_forest,-0.5521751983924963,1386788.0418410043,2.0291052945794115,1.5562582483540914
OP_0001,5594299.0,isolation_forest,-0.5416775891060053,1386788.0418410043,3.0339971439134956,2.326977852411958
OP_0001,6589752.0,isolation_forest,-0.5461831422473424,1386788.0418410043,3.751809073325942,2.8775164266788176
OP_0001,90924.0,isolation_forest,-0.6162995697301107,1386788.0418410043,0.9344355465603125,-0.7166818946136445
OP_0001,82163.0,isolation_forest,-0.7156065664379482,1386788.0418410043,0.9407530224367049,-0.7215271946420255
OP_0001,48624.0,isolation_forest,-0.6034150841811213,1386788.0418410043,0.9649376843951941,-0.7400760495275261
OP_0001,246516.0,isolation_forest,-0.6325021242384136,1386788.0418410043,0.8222395978604327,-0.6306312243687117
OP_0001,705765.0,isolation_forest,-0.5968870568847162,1386788.0418410043,0.4910794016776529,-0.37664204588064554
OP_0001,2021465.0,isolation_forest,-0.5497634752774269,1386788.0418410043,0.45765967041109057,0.351010191003373
OP_0001,3961733.0,isolation_forest,-0.568675226954033,1386788.0418410043,1.8567689369030587,1.424081826143968
OP_0001,3954912.0,isolation_forest,-0.5538065943958763,1386788.0418410043,1.8518503770408428,1.4203094495324413
OP_0022,1188180.34,isolation_forest,-0.5924722423998293,281780.19828122907,3.2166921140929277,1.9314891761512027
OP_0022,1360488.96,isolation_forest,-0.6807454508719589,281780.19828122907,3.8281922161264577,2.298669430400117
OP_0022,782415.54,isolation_forest,-0.6234329755626191,281780.19828122907,1.7766874491979554,1.0668265584060195
OP_0022,1465166.08,isolation_forest,-0.5949771825773482,281780.19828122907,4.199677226920324,2.521730653545217
OP_0022,3949629.69,isolation_forest,-0.7177285938533655,281780.19828122907,13.01670420452361,7.815986854958567
OP_0022,2359054.5,isolation_forest,-0.6196618349530368,281780.19828122907,7.371966924537258,4.4265580343562325
OP_0022,3129769.19,isolation_forest,-0.6869866384916045,281780.19828122907,10.10712963185707,6.068908926769934
OP_0022,6774438.9,isolation_forest,-0.79275675329137,281780.19828122907,23.041571910737357,13.835500933432852
OP_0022,3344858.59,isolation_forest,-0.605361340348857,281780.19828122907,10.87045296441194,6.527252685650056
OP_0022,1723149.91,isolation_forest,-0.6524596433902178,281780.19828122907,5.115227118550823,3.0714800989966906
OP_0022,3325500.0,isolation_forest,-0.6261778547134333,281780.19828122907,10.801751933899217,6.486000588116569
OP_0022,2022817.0,isolation_forest,-0.5895802308239154,281780.19828122907,6.178705289933608,3.7100542939280436
OP_0022,2215089.68,isolation_forest,-0.6723624167082167,281780.19828122907,6.861055154022012,4.119776869197466
OP_0022,2285554.42,isolation_forest,-0.5704739601433879,281780.19828122907,7.111125032706933,4.269933379932585
OP_0022,1703.55,isolation_forest,-0.6539565382718234,281780.19828122907,0.9939543303241636,-0.596828034053581
OP_0022,10000.0,isolation_forest,-0.6294533191889828,281780.19828122907,0.9645113458610759,-0.5791487524229614
OP_0022,2471715.55,isolation_forest,-0.5924507648568129,281780.19828122907,7.771785828375061,4.666632576088095
OP_0013,9300.0,isolation_forest,-0.565377890556973,39903.06220720721,0.766935180269943,-0.24659928585964824
OP_0013,25919.05,isolation_forest,-0.5362549773453201,39903.06220720721,0.35044960044899626,-0.11268308381694465
OP_0013,22200.0,isolation_forest,-0.5332362876664503,39903.06220720721,0.44365172064437997,-0.14265116569929753
OP_0013,161644.32,isolation_forest,-0.5491263933100943,39903.06220720721,3.0509251936760924,0.9809903018230588
OP_0013,1186200.0,isolation_forest,-0.6100362234480832,39903.06220720721,28.727041845569207,9.236853630164905
OP_0013,963902.68,isolation_forest,-0.5523696241210536,39903.06220720721,23.156107994786975,7.445583201429717
OP_0013,30000.0,isolation_forest,-0.5276523672690066,39903.06220720721,0.24817800087078373,-0.07979881397443432
OP_0013,1048015.18,isolation_forest,-0.5358817927083631,39903.06220720721,25.264028924845515,8.123361205847353
OP_0013,500.0,isolation_forest,-0.6112110279591608,39903.06220720721,0.9874696333478464,-0.31750963139539135
OP_0013,170000.0,isolation_forest,-0.6212033968432114,39903.06220720721,3.2603246617322257,1.0483203195487516
OP_0013,1600.0,isolation_forest,-0.7396995491661069,39903.06220720721,0.9599028267131084,-0.30864583820342345
OP_0013,400.0,isolation_forest,-0.6517651842300815,39903.06220720721,0.9899757066782772,-0.31831543077647934
OP_0013,1000.0,isolation_forest,-0.5294282217555398,39903.06220720721,0.9749392666956928,-0.3134806344899514
OP_0013,1902025.59,isolation_forest,-0.5910282894290133,39903.06220720721,46.66615604895757,15.004971804054358
OP_0013,1580230.24,isolation_forest,-0.5818397991255408,39903.06220720721,38.60172860404137,12.411946865384426
OP_0013,21000.0,isolation_forest,-0.5299644057376223,39903.06220720721,0.47372460060954863,-0.15232075827235342
OP_0013,11500.0,isolation_forest,-0.5991945395984235,39903.06220720721,0.711801567000467,-0.22887169947571245
OP_0013,2747033.32,isolation_forest,-0.672903326727498,39903.06220720721,67.8426694105656,21.81403886254003
OP_0013,8279608.5,isolation_forest,-0.7354732813264895,39903.06220720721,206.49306048257506,66.39549542120778
OP_0013,56400.0,isolation_forest,-0.5987212997354936,39903.06220720721,0.4134253583629266,0.13293222263279503
OP_0013,3568450.36,isolation_forest,-0.6916385108793695,39903.06220720721,88.42798278161905,28.43301228701132
OP_0013,5000.0,isolation_forest,-0.5466314076189595,39903.06220720721,0.874696333478464,-0.28124865924643183
OP_0013,704.48,isolation_forest,-0.5757185439736242,39903.06220720721,0.9823452146017816,-0.3158619328209426
OP_0013,2900.0,isolation_forest,-0.5513327340519659,39903.06220720721,0.9273238734175091,-0.2981704462492796
OP_0013,5500.0,isolation_forest,-0.5436196389345231,39903.06220720721,0.8621659668263103,-0.2772196623409919
OP_0028,4000.0,isolation_forest,-0.7159280390253171,90806.8691588785,0.9559504689782722,-0.7692000408870588
OP_0028,513228.0,isolation_forest,-0.6805236893188008,90806.8691588785,4.651863176804834,3.743094921668595
OP_0028,45000.0,isolation_forest,-0.7293253016565373,90806.8691588785,0.5044427760055618,-0.40589697533531816
OP_0028,1065391.0,isolation_forest,-0.6972765816301628,90806.8691588785,10.732493476192413,8.635839082259956
OP_0028,680813.0,isolation_forest,-0.6506388709878805,90806.8691588785,6.4973733408739,5.228074049485387
OP_0028,172931.0,isolation_forest,-0.5548906751304084,90806.8691588785,0.9043823622796044,0.7277060607402852
OP_0028,275450.0,isolation_forest,-0.5780096480348005,90806.8691588785,2.0333608299837334,1.6361320845768437
OP_0028,430561.0,isolation_forest,-0.5643592720646126,90806.8691588785,3.7415025315615407,3.010578469962113
OP_0028,610755.0,isolation_forest,-0.5864770455147192,90806.8691588785,5.725867829793847,4.607286582011634
OP_0028,710111.0,isolation_forest,-0.5874189595046996,90806.8691588785,6.820014130842546,5.487685103498434
OP_0028,847583.0,isolation_forest,-0.5797969820678357,90806.8691588785,8.333908412997289,6.70583142124304
OP_0028,1130347.0,isolation_forest,-0.777711616261804,90806.8691588785,11.447813810454251,9.211417470698466
OP_0020,10003802.0,isolation_forest,-0.7565303772861752,8467064.49484536,0.1814959016894445,0.43365003370026894
OP_0020,9529381.0,isolation_forest,-0.8278317466328192,8467064.49484536,0.12546455808874069,0.29977376534081823
OP_0020,15480737.0,isolation_forest,-0.5296172756707632,8467064.49484536,0.8283475943078588,1.979179468205209
OP_0020,6734906.0,isolation_forest,-0.5678448411155089,8467064.49484536,0.2045760364645712,-0.48879563825593664
OP_0020,18704001.0,isolation_forest,-0.5318597736456963,8467064.49484536,1.209030179395321,2.888748303179539
OP_0020,20002130.0,isolation_forest,-0.5731595492033335,8467064.49484536,1.3623452983235262,3.255065701374782
OP_0020,21462715.0,isolation_forest,-0.5553429868895144,8467064.49484536,1.534847232245157,3.667226354933095
OP_0020,22231673.0,isolation_forest,-0.5264714178759675,8467064.49484536,1.6256647759721632,3.8842176507761255
OP_0020,15872871.0,isolation_forest,-0.562792863081202,8467064.49484536,0.8746604575485635,2.0898352709982237
OP_0020,10947962.0,isolation_forest,-0.5786559011863724,8467064.49484536,0.2930056227474088,0.7000813626976341
OP_0020,4331869.0,isolation_forest,-0.5924555727493789,8467064.49484536,0.48838596863916817,-1.1669056424287902
OP_0020,12754858.0,isolation_forest,-0.5726017439940191,8467064.49484536,0.5064085088480185,1.2099670840160792
OP_0020,14856710.0,isolation_forest,-0.5565914706233095,8467064.49484536,0.7546470809386858,1.8030860699038207
OP_0020,20917036.0,isolation_forest,-0.594092723482902,8467064.49484536,1.4703999848748077,3.51324188071691
OP_0020,16469155.0,isolation_forest,-0.5934813285502358,8467064.49484536,0.9450843925927586,2.2580999068437
OP_0020,20351240.0,isolation_forest,-0.5704144865992303,8467064.49484536,1.4035768255207661,3.353580615442599
OP_0020,13375098.0,isolation_forest,-0.5424619927334182,8467064.49484536,0.5796617597684046,1.3849918335260414
OP_0020,11930830.0,isolation_forest,-0.5267120800251293,8467064.49484536,0.4090869400207516,0.9774356537806945
OP_0020,5143406.0,isolation_forest,-0.550947126660721,8467064.49484536,0.39253964545430836,-0.937899031853745
OP_0020,11394742.0,isolation_forest,-0.5610200177109381,8467064.49484536,0.345772434701185,0.826157651853543
OP_0020,22983906.0,isolation_forest,-0.5791463965815605,8467064.49484536,1.7145070188129907,4.09648933979671
OP_0020,35105746.0,isolation_forest,-0.6244182984714945,8467064.49484536,3.1461531350531136,7.517136201656375
OP_0025,458129.0,isolation_forest,-0.5576362011545981,128023.31982394167,2.578480862939825,1.9116281997691682
OP_0025,74400.0,isolation_forest,-0.5633249364741382,128023.31982394167,0.41885587639568117,-0.3105304043420777
OP_0025,10407.673311592054,isolation_forest,-0.6515219317147144,128023.31982394167,0.9187048630991234,-0.6811072941464538
OP_0025,124790.0,isolation_forest,-0.6616681151708999,128023.31982394167,0.025255709884637777,-0.018724019989668318
OP_0025,514500.0,isolation_forest,-0.5953382423251545,128023.31982394167,3.0187990805701888,2.2380703051934523
OP_0025,500.0,isolation_forest,-0.6297198094234218,128023.31982394167,0.9960944615349172,-0.7384822162818088
OP_0025,659945.0,isolation_forest,-0.6287173227685023,128023.31982394167,4.1548811646781205,3.08033622248133
OP_0025,485920.0,isolation_forest,-0.613932469130543,128023.31982394167,2.7955585019060565,2.072564719466287
OP_0025,1749062.0,isolation_forest,-0.6785976486617334,128023.31982394167,12.662057837629263,9.387367258534972
OP_0025,278955.0,isolation_forest,-0.6573926747122112,128023.31982394167,1.178938965054338,0.8740390529154554
OP_0025,455728.0,isolation_forest,-0.586805418997892,128023.31982394167,2.5597264672304973,1.8977241090997867
OP_0025,1263878.0,isolation_forest,-0.5975760476760057,128023.31982394167,8.872248288343808,6.577686988925141
OP_0025,3075446.0,isolation_forest,-0.67840826814594,128023.31982394167,23.02254530057,17.068401576909373
OP_0025,583796.0,isolation_forest,-0.6942216004682878,128023.31982394167,3.5600754675229425,2.6393605455205917
OP_0025,500.0,isolation_forest,-0.5897676173655078,128023.31982394167,0.9960944615349172,-0.7384822162818088
OP_0017,1669054015.0,isolation_forest,-0.6708917575997088,1110449975.575,0.5030429571001163,2.2015122871570503
OP_0017,616081052.0,isolation_forest,-0.6323477603339668,1110449975.575,0.44519693317928327,-1.9483555127157188
OP_0017,932468060.0,isolation_forest,-0.5670509973962713,1110449975.575,0.16027909360152812,-0.701443860723674
OP_0017,1942318370.0,isolation_forest,-0.6520011045339072,1110449975.575,0.7491273021949969,3.2784734129552073
OP_0017,2079198735.0,isolation_forest,-0.6419799217318456,1110449975.575,0.8723929764808847,3.817932106680786
OP_0017,579651785.0,isolation_forest,-0.5794793443758667,1110449975.575,0.4780027936874405,-2.0919267604195095
OP_0017,1940742070.0,isolation_forest,-0.5991244169132064,1110449975.575,0.7477077875525802,3.2722610629302813
OP_0017,1732810004.0,isolation_forest,-0.5674032795656705,1110449975.575,0.5604575101212793,2.4527807765647336
OP_0017,748399790.0,isolation_forest,-0.6334800006360337,1110449975.575,0.32603916748931216,-1.4268746300712503
OP_0017,1746100035.0,isolation_forest,-0.5879561897434109,1110449975.575,0.5724256593331503,2.5051580679522343
OP_0017,1471610305.0,isolation_forest,-0.5639334830946826,1110449975.575,0.32523782013502067,1.4233676213320294
OP_0017,2172874685.0,isolation_forest,-0.7479471093598578,1110449975.575,0.9567515266726606,4.18711804230057
OP_0017,916955910.0,isolation_forest,-0.6144362412521577,1110449975.575,0.17424834061057748,-0.7625787369776585
OP_0017,538539690.0,isolation_forest,-0.5913217471563506,1110449975.575,0.5150257086356909,-2.253953484011472
OP_0015,2549483.0,isolation_forest,-0.6462214724272539,666101.0927344599,2.827471577225512,7.7736418280038455
OP_0015,1473007.0,isolation_forest,-0.6028381265930042,666101.0927344599,1.2113865538833635,3.330496851320986
OP_0015,1321936.0,isolation_forest,-0.5524432065686177,666101.0927344599,0.9845876465586096,2.706952661973099
OP_0015,1878039.0,isolation_forest,-0.5969712078303326,666101.0927344599,1.8194504114838275,5.002262776614083
OP_0015,2504106.0,isolation_forest,-0.689651800601185,666101.0927344599,2.7593482840873493,7.586348669952074
OP_0015,1428846.0,isolation_forest,-0.6114832009709333,666101.0927344599,1.1450888094693565,3.148222722296937
OP_0015,1759070.0,isolation_forest,-0.6382822991251715,666101.0927344599,1.640845389967331,4.511219302601673
OP_0015,1363029.0,isolation_forest,-0.614891429774935,666101.0927344599,1.0462794835008165,2.876563648680493
OP_0015,953959.0,isolation_forest,-0.5565574779240068,666101.0927344599,0.43215348301536893,1.1881309148232984
OP_0015,791471.031367477,isolation_forest,-0.5843040097155451,666101.0927344599,0.1882145818412516,0.5174632904628885
OP_0015,872740.0,isolation_forest,-0.5432667605706643,666101.0927344599,0.3102215407232733,0.8529002251830228
OP_0015,975611.0,isolation_forest,-0.5917444733830967,666101.0927344599,0.46465905947541464,1.2774993494517872
OP_0015,690971.9359524163,isolation_forest,-0.55713057072365,666101.0927344599,0.037337940875997164,0.10265418096616162
OP_0015,435208.0,isolation_forest,-0.6461924949098163,666101.0927344599,0.3466337095869396,-0.953009156854296
OP_0015,2045601.0,isolation_forest,-0.6016139768525489,666101.0927344599,2.0710068221063187,5.693873419659477
OP_0015,816753.0,isolation_forest,-0.6840582719535724,666101.0927344599,0.226169734457405,0.6218143878679845
OP_0015,708154.0,isolation_forest,-0.5838849355892608,666101.0927344599,0.0631329203993731,0.17357299528442305
OP_0015,699905.0,isolation_forest,-0.6571400838746024,666101.0927344599,0.05074891429282787,0.1395253222172512
OP_0015,334102.0,isolation_forest,-0.5401867562407835,666101.0927344599,0.4984214803965361,-1.3703232595491048
OP_0015,353543.0,isolation_forest,-0.562184008394029,666101.0927344599,0.46923521991437517,-1.2900807074701999
OP_0015,531231.0,isolation_forest,-0.6331481188400283,666101.0927344599,0.20247691259714784,-0.5566750907942833
OP_0015,2098631.0,isolation_forest,-0.5873891612446488,666101.0927344599,2.150619362272411,5.91275426615628
OP_0015,691812.0,isolation_forest,-0.5964037918838982,666101.0927344599,0.03859910687128944,0.10612153774245157
OP_0015,1586073.0,isolation_forest,-0.6087600489739994,666101.0927344599,1.3811295572101476,3.7971757460976683
OP_0015,980212.0,isolation_forest,-0.5387620854835324,666101.0927344599,0.4715664194094933,1.2964899354357922
OP_0012,2664000.0,isolation_forest,-0.8871370688581812,85472.81661180608,30.167804052827137,79.03817316997865
OP_0012,25693.943487992885,isolation_forest,-0.5973255313942988,85472.81661180608,0.699390466975159,-1.832368864018609
OP_0012,207500.0,isolation_forest,-0.6405131027075448,85472.81661180608,1.4276724252858974,3.7404320242253575
OP_0012,180500.0,isolation_forest,-0.5574115607234347,85472.81661180608,1.1117825193450819,2.9128158992771227
OP_0012,186250.0,isolation_forest,-0.5851615728309967,85472.81661180608,1.1790553696843296,3.089067481442025
OP_0012,191500.0,isolation_forest,-0.6211876668404469,85472.81661180608,1.2404784069505994,3.249992839070848
OP_0012,189000.0,isolation_forest,-0.5811716023848548,85472.81661180608,1.211229341585709,3.173361716390456
OP_0012,262250.0,isolation_forest,-0.7226881755289044,85472.81661180608,2.0682269567769955,5.418653610925944
OP_0012,105800.0,isolation_forest,-0.5502161243531419,85472.81661180608,0.23782044624215878,0.6230779535870068
OP_0012,159600.0,isolation_forest,-0.6022366796770231,85472.81661180608,0.8672603328945987,2.2721797136690447
OP_0012,172214.46932774977,isolation_forest,-0.5388522945605387,85472.81661180608,1.0148449080589017,2.6588440923101793
OP_0012,179532.36462496294,isolation_forest,-0.5681398933543934,85472.81661180608,1.1004615472115462,2.883155505223382
OP_0012,182459.5227438482,isolation_forest,-0.5903795992171866,85472.81661180608,1.134708202872604,2.9728800703886633
OP_0012,199371.99187518528,isolation_forest,-0.6925776811593924,85472.81661180608,1.3325777689142713,3.4912886691213973
OP_0012,73504.19276311889,isolation_forest,-0.5420269761370767,85472.81661180608,0.14002842451121472,-0.36686763298568587
OP_0012,72365.8534946635,isolation_forest,-0.5466277686602851,85472.81661180608,0.1533465683794039,-0.40176051943885077
OP_0012,71227.51422620812,isolation_forest,-0.5624519058998638,85472.81661180608,0.1666647122475931,-0.4366534058920157
OP_0012,69926.55506225911,isolation_forest,-0.5717909173717927,85472.81661180608,0.18188544809695217,-0.4765309904099185
OP_0012,29271.58118885265,isolation_forest,-0.5657881862944152,85472.81661180608,0.6575334433894219,-1.722705506594377
OP_0012,33987.558158167805,isolation_forest,-0.5538593635703284,85472.81661180608,0.6023582759354953,-1.5781492627169795
OP_0012,149285.06406314851,isolation_forest,-0.5947134165583081,85472.81661180608,0.7465794387139486,1.9560016651821444
OP_0012,156115.09967388082,isolation_forest,-0.6290438034275998,85472.81661180608,0.8264883019230836,2.165358983901134
OP_0012,27645.382233916393,isolation_forest,-0.5746666402597795,85472.81661180608,0.6765593632011206,-1.7725524872417555
OP_0012,69438.69537577823,isolation_forest,-0.5828175238546874,85472.81661180608,0.18759322404046183,-0.491485084604132
OP_0012,141641.92897494812,isolation_forest,-0.5458139184430114,85472.81661180608,0.6571576155989646,1.7217208561394668
OP_0012,5500.0,isolation_forest,-0.7236136731911654,85472.81661180608,0.9356520561972412,-2.4513626883503243
OP_0012,141967.16876593538,isolation_forest,-0.5486122725094653,85472.81661180608,0.6609627995613043,1.7316902522689426
